trial,split,n_finestre,sensor_diff_net,sensor_diff_P,sensor_diff_RMSE_1,sensor_diff_nRMSE_1,sensor_diff_R2_1,sensor_diff_RMSE_persist_1,sensor_diff_skill_rmse_1,sensor_diff_RMSE_avg,sensor_diff_nRMSE_avg,sensor_diff_R2_avg,sensor_diff_RMSE_persist_avg,sensor_diff_skill_rmse_avg,sensor_diff_RMSE_P,sensor_diff_nRMSE_P,sensor_diff_R2_P,sensor_diff_RMSE_persist_P,sensor_diff_skill_rmse_P,current_net,current_P,current_RMSE_1,current_nRMSE_1,current_R2_1,current_RMSE_persist_1,current_skill_rmse_1,current_RMSE_avg,current_nRMSE_avg,current_R2_avg,current_RMSE_persist_avg,current_skill_rmse_avg,current_RMSE_P,current_nRMSE_P,current_R2_P,current_RMSE_persist_P,current_skill_rmse_P,cmd_net,cmd_P,cmd_RMSE_1,cmd_nRMSE_1,cmd_R2_1,cmd_RMSE_persist_1,cmd_skill_rmse_1,cmd_RMSE_avg,cmd_nRMSE_avg,cmd_R2_avg,cmd_RMSE_persist_avg,cmd_skill_rmse_avg,cmd_RMSE_P,cmd_nRMSE_P,cmd_R2_P,cmd_RMSE_persist_P,cmd_skill_rmse_P
trial_4.csv,val,271,FM,10,27.6244,0.258,0.9334,68.7968,0.5985,46.2477,0.4481,0.7795,138.4201,0.6386,68.40045166015625,0.6767334730874663,0.5420317950173863,110.88880157470703,0.3831617738778239,FM,10,16.9096,0.3814,0.8545,53.5645,0.6843,25.3905,0.5816,0.6459,61.4562,0.5758,32.43019485473633,0.771921109402769,0.40413786849577726,54.87907791137695,0.40906086455921953,IM,10,0.0236,0.1164,0.9865,0.128,0.8154,0.0867,0.4345,0.7764,0.2627,0.6346,0.13469715416431427,0.6856491640302613,0.5298852287291818,0.19977769255638123,0.325764791650599
trial_46.csv,val,271,FM,10,24.2319,0.146,0.9787,87.649,0.7235,34.1343,0.2033,0.9531,228.8293,0.8359,58.57789993286133,0.34680432712099546,0.8797267626053092,182.61810302734375,0.679232787101669,FM,10,14.8491,0.3165,0.8998,50.4138,0.7055,22.2765,0.4702,0.7685,67.0247,0.6645,30.78040313720703,0.6472562214069406,0.5810594110416084,61.090850830078125,0.4961536348082375,IM,10,0.0239,0.097,0.9906,0.1264,0.8106,0.0553,0.222,0.9443,0.3403,0.829,0.09067241847515106,0.3658491903056734,0.8661543784290667,0.27262383699417114,0.6674083254242743
trial_47.csv,val,271,FM,10,27.8144,0.1567,0.9755,104.9854,0.7351,41.3947,0.2312,0.9414,244.4124,0.8233,64.63458251953125,0.3565492726032624,0.8728726013796362,247.8994598388672,0.7392709828349636,FM,10,19.9264,0.2999,0.91,71.4405,0.7211,30.7136,0.4571,0.7805,94.291,0.6749,43.385189056396484,0.6415009785665221,0.5884764638417355,97.78158569335938,0.5563051187117034,IM,10,0.0274,0.0983,0.9903,0.1643,0.8335,0.0707,0.2494,0.9261,0.391,0.8186,0.12413948029279709,0.4366000311510545,0.8093804199013772,0.3913464844226837,0.6827888195394721
trial_56.csv,val,271,FM,10,54.2454,0.3652,0.8667,113.9931,0.5241,73.02,0.4918,0.741,175.2797,0.5693,103.9796142578125,0.6976611424986363,0.513268961622001,218.35321044921875,0.5238008452273502,FM,10,16.4435,0.3021,0.9088,56.775,0.7104,29.4637,0.5376,0.6948,76.8021,0.6161,39.41775894165039,0.7144907607257498,0.48950295450333114,89.22798156738281,0.5582354520495003,IM,10,0.0446,0.1893,0.9642,0.1485,0.6998,0.111,0.4682,0.7557,0.2793,0.5947,0.16058862209320068,0.6668963310404644,0.5552492121058079,0.3538901209831238,0.5462189742763156
trial_57.csv,val,271,FM,10,51.5991,0.2742,0.9248,123.9269,0.5836,61.3298,0.3283,0.8857,249.8788,0.7385,94.363037109375,0.5087713669254383,0.7411516893555641,228.06629943847656,0.5862473441200791,FM,10,17.8629,0.3027,0.9084,62.6808,0.715,28.7877,0.4864,0.7488,83.5182,0.6545,38.580894470214844,0.6523317825719394,0.5744632158797403,77.03230285644531,0.4991595338631789,IM,10,0.0202,0.072,0.9948,0.1471,0.8627,0.0828,0.2959,0.8884,0.3694,0.7764,0.14332365989685059,0.5122512689263135,0.7375986566530003,0.33782094717025757,0.5757407552805858
trial_70.csv,val,271,FM,10,24.31,0.198,0.9608,65.9934,0.6316,36.651,0.2951,0.9004,150.0139,0.7434,65.32000732421875,0.5169884540816859,0.7327229732775329,144.46990966796875,0.5478642751674592,FM,10,12.6526,0.3303,0.8909,38.1877,0.6687,19.5831,0.5028,0.7273,54.6159,0.64,29.493024826049805,0.7077316887680077,0.49911579452860344,57.29233932495117,0.48521870160038294,IM,10,0.0161,0.0831,0.9931,0.0991,0.8373,0.0653,0.326,0.8672,0.2372,0.7299,0.10907963663339615,0.5286139836619649,0.7205672517713059,0.22823412716388702,0.5220713133970984
trial_72.csv,val,271,FM,10,30.7283,0.2121,0.955,85.266,0.6396,51.0486,0.3527,0.8611,178.3911,0.7046,78.61849975585938,0.5406430160841115,0.707705119554934,182.59461975097656,0.5694369315860475,FM,10,14.1546,0.3215,0.8966,50.7551,0.7211,28.5586,0.6438,0.5609,62.3812,0.54,35.84627914428711,0.8043933571050393,0.35295125622188106,64.20207977294922,0.4416648296899798,IM,10,0.0323,0.1437,0.9793,0.1319,0.7552,0.0909,0.4017,0.8181,0.2799,0.6715,0.13463221490383148,0.5916595718932636,0.6499389346699516,0.2879551947116852,0.5324542936666524
trial_79.csv,val,271,FM,10,42.9147,0.2359,0.9444,65.6969,0.3468,78.2121,0.4337,0.789,214.0262,0.6208,114.02964782714844,0.6287819972760524,0.6046332576577491,267.8739013671875,0.5743159477457171,FM,10,21.3899,0.3437,0.8819,55.9137,0.6174,37.808,0.6069,0.6198,86.0216,0.5609,48.00202178955078,0.7725896562087583,0.40310521935660015,91.46102905273438,0.47516420614649,IM,10,0.0637,0.2374,0.9437,0.1002,0.3639,0.1299,0.4821,0.7509,0.3113,0.5633,0.18021275103092194,0.6664534221094911,0.555839800556843,0.38543501496315,0.5324432289885459
trial_83.csv,val,271,FM,10,22.6546,0.1799,0.9676,76.8765,0.7053,42.7392,0.3316,0.8731,147.9295,0.7036,71.79429626464844,0.5523789655295481,0.6948774582562526,188.39585876464844,0.6189178640368274,FM,10,17.566,0.3466,0.8799,55.6432,0.6843,27.1824,0.5334,0.704,70.2531,0.6125,36.77629852294922,0.715595782768596,0.4879226930808711,77.44197082519531,0.525111536663214,IM,10,0.0325,0.1508,0.9772,0.1281,0.7459,0.0864,0.3979,0.8206,0.2565,0.6613,0.13365210592746735,0.6125666282340211,0.6247620938667122,0.32370495796203613,0.5871175197040326
trial_85.csv,val,271,FM,10,26.6705,0.1511,0.9772,111.0811,0.7599,40.82,0.2309,0.9373,239.9162,0.8185,72.69873046875,0.4107814720414349,0.831258585731251,231.4436798095703,0.6858901892306335,FM,10,18.0508,0.2966,0.912,68.4889,0.7364,27.4739,0.4478,0.7833,86.2782,0.6739,38.99752426147461,0.6362653103584986,0.5951664081543572,89.1681137084961,0.5626516852317482,IM,10,0.0193,0.0703,0.9951,0.1758,0.8903,0.0721,0.2614,0.9121,0.3757,0.8037,0.13091537356376648,0.4744309716534258,0.7749152762018006,0.37150242924690247,0.6476056056237537
trial_89.csv,val,271,FM,10,45.4641,0.2944,0.9133,89.6129,0.4927,51.5868,0.3345,0.8862,204.2079,0.7239,66.45872497558594,0.4285750974848572,0.816323403578812,170.74513244628906,0.6107723598124138,FM,10,14.1728,0.3112,0.9032,45.0799,0.6856,22.0999,0.4659,0.7733,65.6974,0.6637,32.14640808105469,0.6405506295678348,0.5896948322887954,63.6079216003418,0.494616279352194,IM,10,0.0201,0.0871,0.9924,0.105,0.8089,0.0563,0.2403,0.9333,0.3076,0.8146,0.08756255358457565,0.368008749457261,0.8645695700972131,0.26550623774528503,0.670205286594512
trial_90.csv,val,271,FM,10,52.265,0.2662,0.9291,126.1471,0.5857,62.1919,0.3186,0.893,269.184,0.7445,88.36090087890625,0.45046384983304083,0.7970822979449896,192.48524475097656,0.540947146399605,FM,10,19.7532,0.3366,0.8867,64.2229,0.6924,27.0555,0.4709,0.7667,83.1326,0.6684,36.70629119873047,0.6376771966345438,0.593367852523418,64.89496612548828,0.43437382912334044,IM,10,0.019,0.0649,0.9958,0.1557,0.8781,0.077,0.263,0.9162,0.4026,0.804,0.11994675546884537,0.40877156927029507,0.8329058296572609,0.2789795994758606,0.5700518758568794
trial_93.csv,val,271,FM,10,26.6279,0.174,0.9697,103.8729,0.7436,41.5381,0.2714,0.9193,207.4345,0.7827,62.63092803955078,0.4094199656770259,0.832375297000133,167.18344116210938,0.6253760085078,FM,10,17.6731,0.3343,0.8882,61.9957,0.7149,27.7982,0.5257,0.7114,75.1615,0.6252,37.03606033325195,0.7021733511210654,0.5069525409239736,70.7894515991211,0.4768138543721705,IM,10,0.0346,0.1448,0.979,0.1587,0.7822,0.0733,0.3072,0.8927,0.3234,0.757,0.12210790067911148,0.5124753589428346,0.737368976082756,0.2628862261772156,0.5355104660493064
trial_94.csv,val,271,FM,10,30.2025,0.156,0.9757,128.5621,0.7651,54.3852,0.285,0.9055,267.1318,0.787,87.2481689453125,0.4611782924478463,0.7873145823163015,242.32073974609375,0.6399475792425688,FM,10,16.4969,0.2831,0.9198,69.7653,0.7635,26.836,0.4664,0.7699,82.7968,0.6713,36.1668815612793,0.6330291241586731,0.5992741020687102,82.51461791992188,0.5616912194106232,IM,10,0.0483,0.1707,0.9709,0.1836,0.7371,0.1011,0.363,0.8568,0.3861,0.7312,0.13848263025283813,0.5041332428071029,0.7458497013738148,0.361116498708725,0.6165153606993248
== MEDIA per-trial ==,MEDIA_val,24,FM,10,34.449,0.2248,0.9442,91.7828,0.6129,50.9445,0.3337,0.8715,194.928,0.7134,76.98049608866374,0.5033024204848887,0.7373557036953811,185.9082129796346,0.5746747394079683,FM,10,18.1979,0.3422,0.881,56.5059,0.6718,28.1095,0.527,0.7053,74.9156,0.619,37.59291315078735,0.7003175702167707,0.5063191913276291,73.45794423421223,0.48295272060737343,IM,10,0.0322,0.1313,0.9808,0.1341,0.7441,0.085,0.346,0.8566,0.3132,0.7117,0.13185106497257948,0.5348141886880475,0.7051994447125104,0.2987428139895201,0.5488480273886601
== COMPLESSIVO (pooled) ==,POOLED_val,6505,FM,10,36.2448,0.2188,0.9521,94.6106,0.6169,52.5216,0.3163,0.8919,200.894,0.7268,78.15877532958984,0.46879979989434595,0.7802267509606426,190.1348876953125,0.5889298577605717,FM,10,18.4528,0.3391,0.885,57.5121,0.6791,28.4541,0.5214,0.7158,75.9202,0.6242,37.93709182739258,0.6927432825715348,0.520106663626672,74.5327377319336,0.4910009617003722,IM,10,0.0341,0.1337,0.9821,0.1373,0.7515,0.087,0.34,0.869,0.3198,0.7246,0.13332051038742065,0.520353848070431,0.7292318848876111,0.30350518226623535,0.560730695298403
